,Product_Yield_PCT_Area_UV
537,0.222208420041598
538,0.053141049830774
539,0.11926366521321301
540,0.927695400124084
541,0.877846242598397
542,0.892205501146468
543,0.7360360445690981
544,0.733338474319106
545,0.972927783508637
546,0.68315418658157
547,0.673962945873497
548,0.45584489242016196
549,0.240433571694587
550,0.09879313318284909
551,0.0745828675729199
552,0.9467060883570391
553,0.9488441829384141
554,0.918801535351221
555,0.8043018473934169
556,0.412847585417364
557,0.978329449296663
558,0.7045397941790441
559,0.6866498733646069
560,0.609473840012232
561,0.215709525743314
562,0.09138064900583281
563,0.105255738483675
564,0.92980256996138
565,0.954822007995574
566,0.922207396406297
567,0.8146502915585759
568,0.651398748588359
569,0.978636516109226
570,0.613868800661312
571,0.6397988192685959
572,0.630416834902842
573,0.204537082140744
574,0.0835701625669272
575,0.143384568520245
576,0.725681439468749
577,0.7593823728919431
578,0.6636808292913069
579,0.555596087584328
580,0.170987293894825
581,0.8108903891577209
582,0.59547952691366
583,0.376611857663036
584,0.264382139838733
585,0.13839477147164
586,0.09740420839104379
587,0.104238372442602
588,0.131975023241021
589,0.8439361389405959
590,0.299760743566376
591,0.37336348913191303
592,0.1155581858807
593,0.507894203045131
594,0.272758750869207
595,0.14780282042776802
596,0.108792165969558
597,0.174514865277172
598,0.014808086817363099
599,0.0786774284701017
600,0.0948398984280171
601,0.846113522629119
602,0.579442477840885
603,0.575607390442796
604,0.145094890033714
605,0.803624975734139
606,0.622567151765963
607,0.287090078193735
608,0.448113249722399
609,0.143777820569795
610,0.0187759395380552
611,0.15998077002494301
612,0.5079309705346661
613,0.729421829125822
614,0.566516915891652
615,0.299625890070721
616,0.161955295563684
617,0.6570880225709049
618,0.222386181001037
619,0.23105522173493198
620,0.293491578440422
621,0.12762640122708102
622,0.0137662012200758
623,0.07449273182643411
624,0.491500974013581
625,0.801808959600576
626,0.672247896803707
627,0.6071444564792831
628,0.20574185429275602
629,0.849881268158938
630,0.626649492990998
631,0.403218965509842
632,0.305543683112688
633,0.157445634310627
634,0.14104415596125
635,0.215208583335199
636,0.8207458957875611
637,0.812281961321919
638,0.590223325743143
639,0.641297453220397
640,0.16870474871704602
641,0.7737750506075101
642,0.485045497988158
643,0.39143080387714
644,0.18950140999335102
645,0.140695732314952
646,0.0385447870248434
647,0.0838810446521811
648,0.669668696437728
649,0.695766895379131
650,0.500621215487161
651,0.38245277547681505
652,0.232348796643026
653,0.650272107611885
654,0.22762489116286802
655,0.195661151843113
656,0.22267518245382298
657,0.12810493106635198
658,0.00928452792167654
659,0.0821072307916277
660,0.684985292339853
661,0.728530605514499
662,0.575416056423877
663,0.28695308959908
664,0.179095920727159
665,0.6232477800109141
666,0.207688599140117
667,0.205855716235825
668,0.150951798029309
669,0.171519852139986
670,0.010100103434568498
671,0.0891484336587966
672,0.8504832657513739
673,0.928013860243797
674,0.773378235730568
675,0.9124001767272929
676,0.869986862489349
677,0.9157679255269371
678,0.928840274278229
679,0.545191484610738
680,0.9127332245860219
681,0.551599121311216
682,0.008035067602278791
683,0.714860589273228
684,0.778848124982425
685,0.926045511468057
686,0.8173439942744071
687,0.9224322686394829
688,0.93790441521871
689,0.869794015893373
690,0.8569026526395269
691,0.312726420533381
692,0.821929700063523
693,0.273703223526524
694,0.0217615695536244
695,0.511038546033731
696,0.695588793934555
697,0.7545569333650021
698,0.755841945577877
699,0.754250494436815
700,0.874063595646459
701,0.804993374094072
702,0.566404005273951
703,0.37654509960654897
704,0.456400175571482
705,0.16395127598179102
706,0.0160133740786695
707,0.319265419430075
708,0.846207648737311
709,0.9466760633649589
710,0.7631014062364789
711,0.8884410561721281
712,0.903122427258495
713,0.894195705834737
714,0.925420444110879
715,0.463999368904516
716,0.90686354031853
717,0.216094387834433
718,0.0303077028963596
719,0.6653356410008119
720,0.813252940387323
721,0.9260849807612109
722,0.7161894346522379
723,0.897435135864189
724,0.882403317307475
725,0.854580015949466
726,0.9114390992499279
727,0.5468392277136931
728,0.905472946483825
729,0.34003237093973804
730,0.0102296018856456
731,0.688942947434202
732,0.824407782264567
733,0.92897086028179
734,0.696042882926731
735,0.893372501650704
736,0.8809193009173061
737,0.855838032171892
738,0.922723911352374
739,0.486042918754773
740,0.906165000399185
741,0.21407979727544402
742,0.0122184090817358
743,0.7134333778256131
744,0.7415443702005621
745,0.829883888481488
746,0.73005947963626
747,0.759927239896771
748,0.8527669180151151
749,0.828384743612249
750,0.587873369140485
751,0.37123353950241106
752,0.523663941685067
753,0.211139704927221
754,0.00502307775377253
755,0.292574785463871
756,0.53804358256689
757,0.627803795146716
758,0.615727585372283
759,0.5254395652725851
760,0.637819400768771
761,0.623651842739079
762,0.36201632298176795
763,0.26264529125812297
764,0.266943881989596
765,0.15942398141039
766,0.0118343325595829
767,0.20824281400196298
768,0.563815376680642
769,0.9660332443172329
770,0.837851628591261
771,0.8756986549579879
772,0.6999341541819191
773,0.914651756598927
774,0.914671013624199
775,0.849527381024769
776,0.926924265819583
777,0.523962683095524
778,0.227751187971528
779,0.6391154091857021
780,0.668574734170733
781,0.985294270039544
782,0.942640845367367
783,0.9304725921219961
784,0.784358729204544
785,0.927683860927582
786,0.78306905317854
787,0.40677429137295595
788,0.7807715997833979
789,0.796108269330847
790,0.0069913436702769005
791,0.531092423344983
792,0.6612731423038051
793,0.9648593246915711
794,0.936890469217555
795,0.7645551389051041
796,0.613870175474844
797,0.883121472963714
798,0.454580856020021
799,0.349337289324742
800,0.664591789670594
801,0.7226559232972779
802,0.029609017960367797
803,0.355723204921242
804,0.7025076771574941
805,0.876806814105779
806,0.879108904068517
807,0.410773449584371
808,0.44256592020046803
809,0.824072207924869
810,0.44114316446220597
811,0.34264771112272
812,0.470845518291229
813,0.7841897059422941
814,0.043225527915597806
815,0.36590434153333
816,0.680572566589148
817,0.96489796574186
818,0.902318088677183
819,0.8183732210004101
820,0.642896330104911
821,0.929608440086605
822,0.807287818434782
823,0.623644080548464
824,0.846748239353971
825,0.869195801897391
826,0.109215691582193
827,0.551875022371497
828,0.6843077280849831
829,0.974247377479216
830,0.847396825858562
831,0.920925007637893
832,0.827709335345633
833,0.911687837777769
834,0.908939561818585
835,0.8541055463980339
836,0.9109973145365341
837,0.273944628344096
838,0.160373806385924
839,0.367026825496247
840,0.6759359985821951
841,0.9745491414053871
842,0.850384910294823
843,0.926953164510429
844,0.704521026988636
845,0.925187532871576
846,0.913685791204355
847,0.41668135399844
848,0.805863442755513
849,0.81210639342736
850,0.09062159433887419
851,0.616132790973319
852,0.747407477880316
853,0.9746162787836229
854,0.9067429897136221
855,0.840502275333941
856,0.584379303982543
857,0.88704418844604
858,0.713468860497993
859,0.359547249921109
860,0.667695535917472
861,0.7665000459271439
862,0.07364547589880739
863,0.394718743525235
864,0.5121976910034021
865,0.963242391228999
866,0.33566714168107
867,0.8935392013684149
868,0.606843891405642
869,0.29570330814129003
870,0.938583499330187
871,0.513820782848313
872,0.9580146182604029
873,0.274717090885366
874,0.47214125824331704
875,0.6414770312802319
876,0.548505815180369
877,0.872486387938509
878,0.257214813415071
879,0.926982495813368
880,0.437483084080667
881,0.306044457630202
882,0.866954853801412
883,0.441228855777834
884,0.876529306878723
885,0.652477154725794
886,0.0825821294321349
887,0.228739644621073
888,0.223722230897266
889,0.678762954701526
890,0.15150091463067
891,0.8383806548522721
892,0.118312935386201
893,0.29452670500197997
894,0.529065760960835
895,0.40847072401837403
896,0.556587667829784
897,0.5232019958873549
898,0.0436798550716311
899,0.144321771976119
900,0.276307724280606
901,0.656644245180106
902,0.149881622405924
903,0.7306847671202409
904,0.0933043179541265
905,0.237805766149116
906,0.5477743619396009
907,0.426590673293004
908,0.479034110346946
909,0.431539636009296
910,0.0576242081536026
911,0.18755033184098502
912,0.332611153922379
913,0.845103391623804
914,0.11464075044506
915,0.656365072356089
916,0.269869378125437
917,0.24542227341082298
918,0.613484918120441
919,0.470368624273923
920,0.8082850295715259
921,0.278327925718935
922,0.17763017290531302
923,0.299519317390657
924,0.537756378178781
925,0.858779367670267
926,0.23630842523858198
927,0.657421098292381
928,0.48326149461731605
929,0.267105163103183
930,0.936678684812441
931,0.496304477267633
932,0.954958948847799
933,0.241005232974831
934,0.428940158162194
935,0.629966030221791
936,0.490170408129729
937,0.860696699684853
938,0.280777869794065
939,0.75261012861474
940,0.540637459059965
941,0.266110715140147
942,0.938081162096646
943,0.4974444552099
944,0.9584525996269009
945,0.270272772906929
946,0.378788146058671
947,0.560634797667103
948,0.5677729729190399
949,0.82299024541829
950,0.42797180466122
951,0.7564247175109451
952,0.559591173174982
953,0.256642445847855
954,0.952137226541972
955,0.461256886470727
956,0.9519031199854401
957,0.284752672789179
958,0.320983522115381
959,0.543610791860469
960,0.402016779071846
961,0.66316553568736
962,0.431762239449345
963,0.570848317866516
964,0.33917619132634896
965,0.543002285368659
966,0.552657618023296
967,0.418738778286835
968,0.472239119947404
969,0.400320325336921
970,0.26733989167063
971,0.255504262192032
972,0.0929353091704395
973,0.922769390802099
974,0.543634752974235
975,0.8854659792130251
976,0.275512880242055
977,0.431959070349507
978,0.6469092919475421
979,0.26736582859779
980,0.528515237001515
981,0.802761512511913
982,0.00576354581847615
983,0.25691197237042
984,0.08712156078487769
985,0.911445698800749
986,0.764355701961598
987,0.944626212201736
988,0.600045218174972
989,0.948036555322924
990,0.778951815355133
991,0.548864102297303
992,0.8798628749863631
993,0.973170157569852
994,0.0668843758003913
995,0.468416411184166
996,0.196209213859596
997,0.89868453870243
998,0.699271913427484
999,0.556445065342882
1000,0.46828463507533497
1001,0.694849051478207
1002,0.464440818732198
1003,0.351183819899968
1004,0.434972344170685
1005,0.654814855584207
1006,0.0708940603391516
1007,0.20917749974372002
1008,0.27962205582801203
1009,0.839539768451087
1010,0.566497527312536
1011,0.7421729624883789
1012,0.401087287963718
1013,0.6454387189822179
1014,0.671643904286913
1015,0.486092693827022
1016,0.6439250914538001
1017,0.624816607995947
1018,0.244153806316805
1019,0.260734007213043
1020,0.525757458703708
1021,0.829642939198487
1022,0.5607328117278
1023,0.753635845832302
1024,0.373506814878029
1025,0.609434238483504
1026,0.687015095605056
1027,0.519343215040013
1028,0.6692896256819251
1029,0.257225058779189
1030,0.201212940993627
1031,0.248452650814288
1032,0.207434378656279
1033,0.601765986747185
1034,0.358824473094312
1035,0.34247122938991
1036,0.270998772262528
1037,0.430192330840722
1038,0.233258000694708
1039,0.302554172667768
1040,0.279060864761281
1041,0.306828657268812
1042,0.21286344137102803
1043,0.249719287531734
1044,0.20900093620436
1045,0.571911827769484
1046,0.410239934866346
1047,0.337838254817375
1048,0.316665626730205
1049,0.484813742902846
1050,0.264701529672198
1051,0.29294813876735903
1052,0.26281606098641797
1053,0.37572139017486994
1054,0.210286801294353
1055,0.245716861758776
1056,0.450304228777805
1057,0.96700831389957
1058,0.707580503474366
1059,0.9332653800015299
1060,0.632786528917237
1061,0.611317292976072
1062,0.94817516544428
1063,0.47133210118384705
1064,0.889674829238713
1065,0.8748004795469041
1066,0.33879875959112
1067,0.77509842501393
1068,0.407327328326207
1069,0.8858770214579179
1070,0.5842970799873161
1071,0.8913175178965941
1072,0.5571631456292621
1073,0.645182134995584
1074,0.817288209420188
1075,0.400443007422297
1076,0.75348387241279
1077,0.644970307953099
1078,0.226652814403909
1079,0.5622875089106479
1080,0.43132174190208
1081,0.8572601019332989
1082,0.777197626673195
1083,0.898101985060876
1084,0.489138381009802
1085,0.8651267932323939
1086,0.7187534924550739
1087,0.467022227025361
1088,0.605121130014356
1089,0.37672412948063605
1090,0.0804031681925384
1091,0.472354483452669
1092,0.321468820196592
1093,0.941499649419957
1094,0.618438709765428
1095,0.8383216605687539
1096,0.589444246196872
1097,0.596691306469937
1098,0.901013537444111
1099,0.691646106227169
1100,0.83350419880264
1101,0.946759971229246
1102,0.141987917137883
1103,0.7497340768083841
1104,0.330192631689675
1105,0.939385774065647
1106,0.619580940195727
1107,0.821049549613392
1108,0.551292974217532
1109,0.629561815228122
1110,0.8813480000971841
1111,0.676398571648146
1112,0.8232138803876969
1113,0.916452876915113
1114,0.264091474925865
1115,0.676446362480466
1116,0.333655093584347
1117,0.9530631312742899
1118,0.584174409156164
1119,0.8067518689020701
1120,0.48821570126373504
1121,0.570546652155454
1122,0.9089871387317071
1123,0.737243358898002
1124,0.828807292408567
1125,0.938212282452386
1126,0.35829860176184397
1127,0.640966274353448
1128,0.402192449568601
1129,0.887417591161115
1130,0.729780451596398
1131,0.8805310873097111
1132,0.56978594771859
1133,0.8085406655811159
1134,0.768882255240068
1135,0.645578151590352
1136,0.68570425753669
1137,0.910623978489854
1138,0.09944314355094021
1139,0.453749842677043
1140,0.303429889351404
1141,0.753648143731827
1142,0.533804357121031
1143,0.751348432487518
1144,0.37055297108630597
1145,0.5877612058950821
1146,0.402126731528118
1147,0.5029039580802079
1148,0.294236695683706
1149,0.229046049849926
1150,0.0499588280540645
1151,0.268815426316681
1152,0.933082818823666
1153,0.936990334539363
1154,0.9432691349402771
1155,0.87351296880299
1156,0.8408660823770769
1157,0.956509037806468
1158,0.8760386155929121
1159,0.897228353947852
1160,0.8660454349766751
1161,0.471364813572141
1162,0.348043384048705
1163,0.765155368256539
1164,0.9146721743609789
1165,0.9327071104035
1166,0.9403295813596501
1167,0.8403586230822
1168,0.869236749146928
1169,0.920089236481985
1170,0.8748858517596471
1171,0.8718351161082449
1172,0.849418316480437
1173,0.961995249325649
1174,0.37027957649593196
1175,0.7622379905564639
1176,0.876071010218673
1177,0.9585364279879509
1178,0.9030201912199181
1179,0.889916881963926
1180,0.805498334225993
1181,0.91074319336334
1182,0.839804750691562
1183,0.829780870716018
1184,0.799341010821554
1185,0.891916912410665
1186,0.620338796876499
1187,0.7029101013986739
1188,0.8354486460211319
1189,0.911760889441438
1190,0.8692201273691179
1191,0.8130614569814629
1192,0.73718500511608
1193,0.857456037486109
1194,0.717751005605803
1195,0.756856446559635
1196,0.656898753516825
1197,0.794505063010448
1198,0.43211259683526004
1199,0.500622552282643
1200,0.822894396767116
1201,0.9135376450589099
1202,0.897383680766021
1203,0.839061270241134
1204,0.812492124439384
1205,0.93119800141071
1206,0.866361652507039
1207,0.892666484008556
1208,0.859545161109764
1209,0.9213394450392499
1210,0.690874901334299
1211,0.812877921735839
1212,0.929176319064448
1213,0.982020524115041
1214,0.9095759773340061
1215,0.91734671431913
1216,0.900348907764315
1217,0.9464377864672819
1218,0.934276246279765
1219,0.902305576407354
1220,0.883688647063783
1221,0.909175990829164
1222,0.562000486259436
1223,0.8337441241700251
1224,0.9188782089793309
1225,0.9481829770539341
1226,0.912374224066853
1227,0.914014526903169
1228,0.858548938473938
1229,0.920271360881684
1230,0.852084319106705
1231,0.8530486591580041
1232,0.790929497934725
1233,0.872958218345057
1234,0.565115822709545
1235,0.627984477470581
1236,0.8042768397503111
1237,0.8165679569658301
1238,0.8070689000135719
1239,0.7134580429114391
1240,0.6883898360417849
1241,0.807707819426298
1242,0.6775826031536301
1243,0.70969492066811
1244,0.63553935331868
1245,0.779308151541255
1246,0.45408785491322595
1247,0.48736765379012903
1248,0.885035713430579
1249,0.959532385279647
1250,0.9407783156836059
1251,0.886029509376872
1252,0.8330326894105311
1253,0.961446416304454
1254,0.868849327266406
1255,0.7625195769087421
1256,0.839317779392095
1257,0.885732832728593
1258,0.6152783318293941
1259,0.731023633956503
1260,0.8382054250264891
1261,0.9133847801715309
1262,0.83053175545778
1263,0.8173799133549661
1264,0.6498136717678039
1265,0.7442781850071369
1266,0.604045841496635
1267,0.52812543551642
1268,0.554718656879997
1269,0.7150925878285319
1270,0.37372888875971
1271,0.45257582968313204
1272,0.5562353735169571
1273,0.704463021933756
1274,0.637782452612753
1275,0.628084348722476
1276,0.48774840505949596
1277,0.628960409330221
1278,0.39396631457359904
1279,0.431326104554081
1280,0.40117583416627495
1281,0.541338617404061
1282,0.245111243309589
1283,0.292073966212255
1284,0.476209950650479
1285,0.615094020434735
1286,0.591413496620728
1287,0.527950947515621
1288,0.45493485580440596
1289,0.632047946537133
1290,0.39213918315142204
1291,0.46248860905951505
1292,0.381683660049286
1293,0.569404141597475
1294,0.27838959395838797
1295,0.299899616604056
1296,0.529501439791337
1297,0.654545043323783
1298,0.6890067688418821
1299,0.6573599360641209
1300,0.48979469622910005
1301,0.699341107699935
1302,0.595446242882578
1303,0.64696266967661
1304,0.6061504948534749
1305,0.717343918626155
1306,0.48621870257282196
1307,0.5594276745554
1308,0.731994081296784
1309,0.817686620469832
1310,0.771281633604583
1311,0.775655651145343
1312,0.677502442601315
1313,0.847166455727105
1314,0.7349826941423381
1315,0.6601448840950469
